id,age,race,sex,label,pred
24123,28, Black, Male,greater than 50K,greater than 50K
14000,54, White, Male,greater than 50K,greater than 50K
28183,32, White, Male,less than or equal to 50K,less than or equal to 50K
44459,48, White, Female,less than or equal to 50K,less than or equal to 50K
13997,48, White, Male,greater than 50K,greater than 50K
9297,47, White, Female,less than or equal to 50K,less than or equal to 50K
45417,24, White, Female,less than or equal to 50K,less than or equal to 50K
36822,48, White, Female,greater than 50K,less than or equal to 50K
33391,66, White, Female,less than or equal to 50K,less than or equal to 50K
5736,28, White, Male,less than or equal to 50K,less than or equal to 50K
25424,52, White, Female,greater than 50K,less than or equal to 50K
33812,21, White, Female,less than or equal to 50K,less than or equal to 50K
14533,29, White, Male,greater than 50K,less than or equal to 50K
9123,52, Black, Male,greater than 50K,greater than 50K
37124,35, White, Female,less than or equal to 50K,less than or equal to 50K
22543,28, White, Female,greater than 50K,greater than 50K
24636,24, White, Female,less than or equal to 50K,less than or equal to 50K
25156,40, White, Male,less than or equal to 50K,less than or equal to 50K
28238,32, White, Female,less than or equal to 50K,less than or equal to 50K
13098,32, White, Male,less than or equal to 50K,less than or equal to 50K
9500,27, White, Female,greater than 50K,less than or equal to 50K
9293,19, White, Male,less than or equal to 50K,less than or equal to 50K
21475,56, White, Female,greater than 50K,less than or equal to 50K
3149,55, White, Male,less than or equal to 50K,greater than 50K
17710,48, White, Female,less than or equal to 50K,less than or equal to 50K
16610,51, Black, Male,less than or equal to 50K,less than or equal to 50K
42539,25, White, Male,less than or equal to 50K,less than or equal to 50K
11894,44, White, Male,less than or equal to 50K,less than or equal to 50K
8811,25, Black, Female,less than or equal to 50K,less than or equal to 50K
27870,19, White, Male,less than or equal to 50K,less than or equal to 50K
17113,67, White, Female,less than or equal to 50K,less than or equal to 50K
10496,49, White, Male,greater than 50K,greater than 50K
38934,67, White, Male,less than or equal to 50K,less than or equal to 50K
29163,51, White, Female,less than or equal to 50K,less than or equal to 50K
34629,22, White, Female,less than or equal to 50K,less than or equal to 50K
30477,44, White, Male,greater than 50K,less than or equal to 50K
19831,60, White, Female,less than or equal to 50K,less than or equal to 50K
48515,44, Black, Female,less than or equal to 50K,less than or equal to 50K
8322,20, White, Male,less than or equal to 50K,less than or equal to 50K
45223,43, White, Male,less than or equal to 50K,less than or equal to 50K
30437,28, White, Male,less than or equal to 50K,less than or equal to 50K
32960,45, White, Male,less than or equal to 50K,greater than 50K
41034,45, White, Female,less than or equal to 50K,less than or equal to 50K
35245,21, White, Male,less than or equal to 50K,less than or equal to 50K
33037,39, White, Male,less than or equal to 50K,greater than 50K
45374,26, White, Female,less than or equal to 50K,less than or equal to 50K
30867,32, Black, Female,less than or equal to 50K,less than or equal to 50K
29149,27, White, Male,less than or equal to 50K,less than or equal to 50K
32781,34, Asian-Pac-Islander, Male,less than or equal to 50K,less than or equal to 50K
27052,47, White, Male,greater than 50K,less than or equal to 50K
19197,40, White, Male,less than or equal to 50K,less than or equal to 50K
28806,35, White, Male,less than or equal to 50K,less than or equal to 50K
42413,28, White, Male,less than or equal to 50K,less than or equal to 50K
48680,32, White, Female,less than or equal to 50K,less than or equal to 50K
42386,25, White, Male,less than or equal to 50K,less than or equal to 50K
31139,27, White, Male,greater than 50K,less than or equal to 50K
31706,29, White, Male,less than or equal to 50K,less than or equal to 50K
47862,53, Black, Female,less than or equal to 50K,less than or equal to 50K
28419,57, White, Male,greater than 50K,less than or equal to 50K
46025,41, White, Male,greater than 50K,greater than 50K
42350,23, White, Male,less than or equal to 50K,less than or equal to 50K
42338,57, White, Male,less than or equal to 50K,less than or equal to 50K
670,48, White, Male,less than or equal to 50K,less than or equal to 50K
23976,28, White, Male,less than or equal to 50K,less than or equal to 50K
26692,22, Black, Male,less than or equal to 50K,less than or equal to 50K
46427,26, White, Male,less than or equal to 50K,less than or equal to 50K
15999,21, White, Female,less than or equal to 50K,less than or equal to 50K
2619,40, White, Male,less than or equal to 50K,less than or equal to 50K
33609,18, White, Male,less than or equal to 50K,less than or equal to 50K
43378,50, White, Male,less than or equal to 50K,less than or equal to 50K
10097,20, White, Male,less than or equal to 50K,less than or equal to 50K
2786,30, White, Male,less than or equal to 50K,less than or equal to 50K
42561,66, White, Female,greater than 50K,less than or equal to 50K
42154,34, White, Male,less than or equal to 50K,less than or equal to 50K
39459,45, White, Male,less than or equal to 50K,less than or equal to 50K
10137,51, White, Male,greater than 50K,less than or equal to 50K
27529,31, White, Male,less than or equal to 50K,less than or equal to 50K
2188,29, White, Male,less than or equal to 50K,less than or equal to 50K
27618,49, White, Female,less than or equal to 50K,less than or equal to 50K
1697,35, White, Male,less than or equal to 50K,less than or equal to 50K
24814,37, White, Male,less than or equal to 50K,less than or equal to 50K
46894,27, Asian-Pac-Islander, Male,less than or equal to 50K,less than or equal to 50K
25531,26, White, Female,less than or equal to 50K,less than or equal to 50K
15911,24, White, Male,less than or equal to 50K,less than or equal to 50K
28750,19, White, Female,less than or equal to 50K,less than or equal to 50K
9456,31, Black, Male,less than or equal to 50K,less than or equal to 50K
38743,41, White, Male,greater than 50K,greater than 50K
33447,27, White, Male,less than or equal to 50K,less than or equal to 50K
35281,32, White, Male,greater than 50K,greater than 50K
9358,18, White, Female,less than or equal to 50K,less than or equal to 50K
1139,41, White, Male,less than or equal to 50K,less than or equal to 50K
42422,45, Asian-Pac-Islander, Female,less than or equal to 50K,less than or equal to 50K
14704,39, Asian-Pac-Islander, Female,less than or equal to 50K,less than or equal to 50K
12491,19, White, Female,less than or equal to 50K,less than or equal to 50K
41497,38, White, Male,less than or equal to 50K,less than or equal to 50K
20997,36, Black, Female,less than or equal to 50K,less than or equal to 50K
35286,17, White, Female,less than or equal to 50K,less than or equal to 50K
39311,37, White, Female,less than or equal to 50K,less than or equal to 50K
14138,43, Black, Female,greater than 50K,less than or equal to 50K
15873,58, White, Male,greater than 50K,less than or equal to 50K
10869,29, Black, Female,less than or equal to 50K,less than or equal to 50K
1261,53, White, Male,greater than 50K,less than or equal to 50K
43400,27, Black, Female,less than or equal to 50K,less than or equal to 50K
5803,27, White, Male,less than or equal to 50K,less than or equal to 50K
10623,38, Black, Female,less than or equal to 50K,less than or equal to 50K
29954,55, White, Male,greater than 50K,greater than 50K
36832,32, Asian-Pac-Islander, Female,less than or equal to 50K,less than or equal to 50K
21628,35, White, Female,less than or equal to 50K,less than or equal to 50K
28652,50, White, Male,greater than 50K,less than or equal to 50K
5856,35, White, Male,less than or equal to 50K,greater than 50K
10047,32, White, Male,greater than 50K,less than or equal to 50K
1870,40, White, Male,less than or equal to 50K,less than or equal to 50K
8069,57, White, Male,greater than 50K,greater than 50K
46867,39, White, Male,less than or equal to 50K,greater than 50K
34264,23, White, Female,less than or equal to 50K,less than or equal to 50K
10386,26, White, Female,less than or equal to 50K,less than or equal to 50K
3056,59, White, Male,greater than 50K,less than or equal to 50K
32366,42, White, Female,less than or equal to 50K,less than or equal to 50K
16581,27, White, Male,less than or equal to 50K,less than or equal to 50K
33533,40, White, Male,less than or equal to 50K,less than or equal to 50K
14978,28, White, Female,less than or equal to 50K,less than or equal to 50K
7337,44, White, Male,greater than 50K,greater than 50K
2110,30, White, Male,greater than 50K,less than or equal to 50K
19210,18, White, Female,less than or equal to 50K,less than or equal to 50K
30395,28, White, Male,less than or equal to 50K,less than or equal to 50K
6800,52, White, Female,less than or equal to 50K,less than or equal to 50K
2243,45, White, Male,greater than 50K,less than or equal to 50K
19072,43, White, Male,greater than 50K,less than or equal to 50K
37832,51, White, Male,greater than 50K,greater than 50K
44218,51, Asian-Pac-Islander, Male,greater than 50K,greater than 50K
30909,32, White, Female,less than or equal to 50K,less than or equal to 50K
29462,42, White, Male,less than or equal to 50K,less than or equal to 50K
3917,19, White, Male,less than or equal to 50K,less than or equal to 50K
6488,29, White, Male,less than or equal to 50K,less than or equal to 50K
25684,25, White, Male,less than or equal to 50K,less than or equal to 50K
37506,56, White, Male,less than or equal to 50K,less than or equal to 50K
30296,22, White, Male,less than or equal to 50K,less than or equal to 50K
10402,22, White, Male,less than or equal to 50K,less than or equal to 50K
598,25, White, Male,less than or equal to 50K,less than or equal to 50K
33847,36, White, Male,less than or equal to 50K,less than or equal to 50K
25875,62, Black, Female,less than or equal to 50K,less than or equal to 50K
14242,34, Asian-Pac-Islander, Male,less than or equal to 50K,less than or equal to 50K
23280,49, White, Male,greater than 50K,greater than 50K
22690,23, White, Female,less than or equal to 50K,less than or equal to 50K
47021,39, White, Male,less than or equal to 50K,less than or equal to 50K
13177,20, White, Male,less than or equal to 50K,less than or equal to 50K
29494,39, White, Female,less than or equal to 50K,less than or equal to 50K
43012,40, White, Male,less than or equal to 50K,less than or equal to 50K
45036,35, White, Male,less than or equal to 50K,less than or equal to 50K
25878,45, White, Male,less than or equal to 50K,less than or equal to 50K
19598,54, White, Female,less than or equal to 50K,less than or equal to 50K
22564,34, Asian-Pac-Islander, Female,greater than 50K,less than or equal to 50K
2216,23, White, Female,less than or equal to 50K,less than or equal to 50K
